0 3.742437e-04 7.061020e-01 4.592090e+00 3.530610e-23 1.815830e+00 2.309830e+00 4.309300e-01 4.768058e-20 2.227409e-35 2.910901e-08 1.920954e+00 2.603828e+00 2.606803e+00 1.516134e+00 2.440619e+00 6.091552e+00 8.369315e+03 2.860714e+18 6.513707e+04 8.473344e-16 -2.523483e-10 -4.020335e-09 1.665944e-09 -1.122678e-23 -6.220754e-04 -2.523483e-10 2.298662e+00 6.614145e-02 -1.132340e-01 3.503481e-18 2.005485e+02 -4.020335e-09 6.614145e-02 3.690062e+00 -1.154371e+00 6.044082e-17 3.350943e+03 1.665944e-09 -1.132340e-01 -1.154371e+00 6.779918e+00 -1.854766e-17 -1.028600e+03 -1.122678e-23 3.503481e-18 6.044082e-17 -1.854766e-17 1.592439e-31 8.823698e-12 -6.220754e-04 2.005485e+02 3.350943e+03 -1.028600e+03 8.823698e-12 4.889207e+08 0.493486
1 1.274860e-03 -6.702890e-01 5.121990e+00 5.585570e-23 2.481400e+00 1.519480e+00 4.286350e+00 2.485408e-18 1.776660e-32 8.554343e-10 2.945149e-02 3.601754e-02 4.477922e-01 6.483784e-01 1.057804e+00 2.122454e+00 4.651442e+00 5.676351e+25 -1.310228e+01 7.317678e-19 -3.112589e-12 2.801398e-12 2.963797e-12 -9.571781e-27 -8.486640e-09 -3.112589e-12 4.203946e-01 1.868023e-04 9.256943e-04 3.895403e-20 6.684118e-01 2.801398e-12 1.868023e-04 8.673905e-04 2.822035e-04 -4.164007e-20 -3.693914e-02 2.963797e-12 9.256943e-04 2.822035e-04 1.297263e-03 -4.014556e-20 -3.432878e-02 -9.571781e-27 3.895403e-20 -4.164007e-20 -4.014556e-20 1.336505e-34 1.184928e-16 -8.486640e-09 6.684118e-01 -3.693914e-02 -3.432878e-02 1.184928e-16 1.060265e+02 17.183317
2 2.021623e-04 4.222460e-01 4.243950e+00 1.828480e-23 2.241560e+00 1.807320e+00 5.662920e+00 3.527816e-21 2.257267e-37 1.382798e-07 8.588397e+00 2.027078e+01 3.418021e+01 3.449386e+01 4.738669e+01 9.125262e+01 5.403398e+05 8.865135e+37 1.463769e+06 1.912131e-14 3.848599e-09 -1.060349e-07 1.453532e-07 -2.547214e-22 -1.728915e-01 3.848599e-09 1.189827e+03 -6.528184e-01 -5.252615e+00 -1.155063e-17 -5.132707e+03 -1.060349e-07 -6.528184e-01 7.376057e+01 -1.793872e+01 1.544985e-15 1.048686e+06 1.453532e-07 -5.252615e+00 -1.793872e+01 4.109045e+02 -1.855699e-15 -1.259561e+06 -2.547214e-22 -1.155063e-17 1.544985e-15 -1.855699e-15 3.633671e-30 2.466346e-09 -1.728915e-01 -5.132707e+03 1.048686e+06 -1.259561e+06 2.466346e-09 1.674027e+12 0.104587
3 6.506522e-04 5.581210e-01 1.720330e+00 4.020910e-23 1.919270e-01 1.612290e+00 2.972130e+00 2.374532e-19 3.177450e-34 4.953844e-09 1.798960e-01 2.998803e-01 2.897820e+01 1.504990e+02 7.872973e+02 1.574613e+03 2.872079e+02 9.835708e+46 5.752294e+02 2.454057e-17 1.145779e-08 1.585338e-10 6.719495e-11 -3.289029e-25 -3.049860e-06 1.145779e-08 2.264994e+04 4.613496e-01 9.477556e-01 -1.623456e-16 -1.109024e+04 1.585338e-10 4.613496e-01 3.236259e-02 1.171867e-02 -2.242755e-18 -2.094924e+01 6.719495e-11 9.477556e-01 1.171867e-02 8.992818e-02 -7.877119e-19 -7.689137e+00 -3.289029e-25 -1.623456e-16 -2.242755e-18 -7.877119e-19 4.651028e-33 4.312833e-14 -3.049860e-06 -1.109024e+04 -2.094924e+01 -7.689137e+00 4.312833e-14 4.039803e+05 3.695090
5 3.882989e-04 -1.026440e+00 1.760470e+00 1.858140e-23 1.367520e+00 3.454840e+00 8.102410e-01 4.305234e-20 1.750245e-35 6.962387e-08 3.572230e+00 3.803077e+00 4.657452e+00 2.563058e+00 3.191809e+00 1.395916e+01 2.209664e+04 1.981098e+57 -2.354697e+05 4.847484e-15 4.259852e-09 -2.282816e-08 -1.275683e-08 -6.443875e-23 -6.073931e-03 4.259852e-09 6.569266e+00 5.889363e-02 3.643932e-01 -5.828017e-17 -5.519602e+03 -2.282816e-08 5.889363e-02 1.276083e+01 -2.546205e+00 3.347525e-16 3.154704e+04 -1.275683e-08 3.643932e-01 -2.546205e+00 1.446340e+01 1.934385e-16 1.823154e+04 -6.443875e-23 -5.828017e-17 3.347525e-16 1.934385e-16 9.049945e-31 8.530384e-11 -6.073931e-03 -5.519602e+03 3.154704e+04 1.823154e+04 8.530384e-11 8.040652e+09 0.257149
6 4.098758e-04 6.055480e-01 4.288040e+00 3.821770e-23 1.403260e+00 5.619420e+00 2.037930e+00 4.392724e-20 1.726184e-35 2.495543e-08 1.512995e+00 2.373143e+00 1.985958e+00 1.063661e+00 2.135833e+00 4.963375e+00 7.854676e+03 4.045926e+67 4.159614e+04 6.227735e-16 -5.239564e-11 -2.762571e-09 -2.966584e-09 -8.317885e-24 -3.241095e-04 -5.239564e-11 1.131375e+00 -1.064390e-02 -5.039880e-02 7.557509e-19 2.779811e+01 -2.762571e-09 -1.064390e-02 2.289154e+00 5.833124e-01 3.663527e-17 1.428287e+03 -2.966584e-09 -5.039880e-02 5.833124e-01 5.631806e+00 4.381678e-17 1.707760e+03 -8.317885e-24 7.557509e-19 3.663527e-17 4.381678e-17 1.190487e-31 4.638775e-12 -3.241095e-04 2.779811e+01 1.428287e+03 1.707760e+03 4.638775e-12 1.807516e+08 0.574201
7 4.862369e-04 -5.651170e-01 2.555220e+00 4.631950e-23 1.485590e+00 9.155840e-01 2.762370e+00 1.000259e-19 7.544814e-35 1.859438e-08 8.255117e-01 1.406691e+00 1.154164e+00 5.863370e-01 1.284284e+00 3.575090e+00 2.573438e+03 1.890464e+77 -1.280705e+04 3.457508e-16 2.942672e-11 -1.350657e-09 -3.439967e-09 -4.645125e-24 -8.945160e-05 2.942672e-11 3.437911e-01 2.537052e-03 -1.577438e-02 -5.614255e-19 -1.113495e+01 -1.350657e-09 2.537052e-03 6.814695e-01 -6.442734e-02 1.777797e-17 3.421260e+02 -3.439967e-09 -1.577438e-02 -6.442734e-02 1.978781e+00 4.868731e-17 9.377537e+02 -4.645125e-24 -5.614255e-19 1.777797e-17 4.868731e-17 6.626017e-32 1.275979e-12 -8.945160e-05 -1.113495e+01 3.421260e+02 9.377537e+02 1.275979e-12 2.457166e+07 0.902597
8 5.148067e-04 -1.552040e+00 4.654180e+00 4.995470e-23 9.401660e-01 4.938580e+00 6.206010e+00 1.051429e-19 7.873852e-35 7.377213e-09 4.896765e-01 3.629626e-01 1.518406e+00 1.427102e+00 1.768156e+00 3.792106e+00 9.612125e+02 8.464088e+86 -3.660283e+03 5.442327e-17 6.374070e-11 4.196038e-11 2.775062e-10 -7.223820e-25 -1.086829e-05 6.374070e-11 2.036620e+00 -1.036530e-02 3.615007e-02 -9.094528e-19 -1.694126e+01 4.196038e-11 -1.036530e-02 2.397830e-01 -9.376505e-03 -2.617337e-20 -3.547834e-01 2.775062e-10 3.615007e-02 -9.376505e-03 1.317419e-01 -3.893019e-18 -5.863036e+01 -7.223820e-25 -9.094528e-19 -2.617337e-20 -3.893019e-18 1.021407e-32 1.536715e-13 -1.086829e-05 -1.694126e+01 -3.547834e-01 -5.863036e+01 1.536715e-13 2.312005e+06 2.131102
9 7.647519e-04 -1.214950e+00 8.194430e-01 6.925900e-23 1.767660e+00 3.553930e+00 2.841000e+00 5.524356e-19 1.463235e-33 4.333628e-09 2.321512e-01 1.682189e-01 3.047232e-01 1.683097e-01 1.758452e-01 8.421044e-01 1.099623e+02 2.039225e+95 -7.297830e+02 1.878033e-17 3.252741e-12 -1.132622e-10 6.326813e-11 -2.554594e-25 -8.456147e-07 3.252741e-12 2.832816e-02 7.055025e-04 -7.536604e-04 -6.855466e-20 -1.777380e-01 -1.132622e-10 7.055025e-04 5.389418e-02 1.001741e-02 1.656218e-18 5.472782e+00 6.326813e-11 -7.536604e-04 1.001741e-02 2.829760e-02 -8.604175e-19 -2.853272e+00 -2.554594e-25 -6.855466e-20 1.656218e-18 -8.604175e-19 3.690209e-33 1.221518e-14 -8.456147e-07 -1.777380e-01 5.472782e+00 -2.853272e+00 1.221518e-14 4.043451e+04 3.884165
10 6.209245e-04 -1.397240e+00 4.336970e+00 2.342630e-23 2.233510e+00 2.382370e+00 1.569020e+00 2.476624e-19 3.622036e-34 1.009422e-08 7.201872e-01 4.856873e-01 2.329311e+00 2.377097e+00 3.001254e+00 6.215340e+00 5.665635e+02 1.984775e+104 -6.907045e+03 1.018932e-16 -4.931722e-11 2.564133e-10 -4.050435e-10 -1.369934e-24 -2.504853e-05 -4.931722e-11 5.650592e+00 -1.062217e-01 -1.240711e-01 9.232482e-19 4.089401e+01 2.564133e-10 -1.062217e-01 5.186696e-01 8.228134e-02 -4.564631e-18 -8.386168e+01 -4.050435e-10 -1.240711e-01 8.228134e-02 2.358922e-01 5.938457e-18 1.080662e+02 -1.369934e-24 9.232482e-19 -4.564631e-18 5.938457e-18 1.968871e-32 3.599986e-13 -2.504853e-05 4.089401e+01 -8.386168e+01 1.080662e+02 3.599986e-13 6.582511e+06 1.492550
11 9.816130e-04 -3.922280e-01 2.540490e+00 8.732320e-23 2.351470e+00 3.153240e+00 3.198840e-01 8.029455e-19 2.408259e-33 1.249608e-09 3.530496e-02 8.362042e-02 3.744319e-01 4.426271e-01 6.280367e-01 1.265757e+00 2.148788e+01 2.905408e+112 -2.316035e+01 1.561521e-18 -2.049463e-13 -2.368033e-12 -2.152255e-11 -2.092381e-26 -2.597739e-08 -2.049463e-13 1.959188e-01 -1.186911e-05 1.228729e-04 9.960251e-22 1.630686e-01 -2.368033e-12 -1.186911e-05 1.246440e-03 2.946133e-04 3.126652e-20 3.866639e-02 -2.152255e-11 1.228729e-04 2.946133e-04 6.992375e-03 2.973154e-19 3.693421e-01 -2.092381e-26 9.960251e-22 3.126652e-20 2.973154e-19 2.976865e-34 3.695833e-16 -2.597739e-08 1.630686e-01 3.866639e-02 3.693421e-01 3.695833e-16 4.589838e+02 13.291316
12 4.107143e-04 9.051660e-01 2.012900e+00 7.268140e-23 1.560500e+00 3.333250e+00 3.815660e+00 5.366627e-20 2.571191e-35 1.815818e-08 8.657364e-01 1.014394e+00 1.017872e+00 4.955137e-01 7.437316e-01 3.539254e+00 4.604243e+03 3.983564e+122 1.424592e+04 3.297195e-16 1.874655e-10 1.561580e-09 -9.128514e-10 -4.365338e-24 -8.889417e-05 1.874655e-10 2.455338e-01 -7.488364e-03 1.365760e-02 -2.596664e-18 -5.289598e+01 1.561580e-09 -7.488364e-03 7.494996e-01 1.209816e-02 -2.164148e-17 -4.406132e+02 -9.128514e-10 1.365760e-02 1.209816e-02 1.028996e+00 1.321696e-17 2.691299e+02 -4.365338e-24 -2.596664e-18 -2.164148e-17 1.321696e-17 6.105472e-32 1.243296e-12 -8.889417e-05 -5.289598e+01 -4.406132e+02 2.691299e+02 1.243296e-12 2.531804e+07 0.987628
